lat,lon,lead_month,forecast_date,anom,init_year,init_month
6.5,-33.5,1,2026-09,0.8698,2026,8
6.5,-32.5,1,2026-09,0.872,2026,8
6.5,-31.5,1,2026-09,0.8573,2026,8
6.5,-30.5,1,2026-09,0.838,2026,8
5.5,-89.5,1,2026-09,1.6457,2026,8
5.5,-88.5,1,2026-09,1.675,2026,8
5.5,-87.5,1,2026-09,1.6713,2026,8
5.5,-86.5,1,2026-09,1.6781,2026,8
5.5,-85.5,1,2026-09,1.6808,2026,8
5.5,-84.5,1,2026-09,1.7145,2026,8
5.5,-83.5,1,2026-09,1.7172,2026,8
5.5,-82.5,1,2026-09,1.7406,2026,8
5.5,-81.5,1,2026-09,1.7831,2026,8
5.5,-80.5,1,2026-09,1.7528,2026,8
5.5,-79.5,1,2026-09,1.7428,2026,8
5.5,-78.5,1,2026-09,1.7987,2026,8
5.5,-77.5,1,2026-09,1.799,2026,8
5.5,-76.5,1,2026-09,1.7143,2026,8
5.5,-75.5,1,2026-09,1.798,2026,8
5.5,-74.5,1,2026-09,2.4379,2026,8
5.5,-73.5,1,2026-09,1.2314,2026,8
5.5,-72.5,1,2026-09,0.7931,2026,8
5.5,-71.5,1,2026-09,0.798,2026,8
5.5,-70.5,1,2026-09,0.8864,2026,8
5.5,-69.5,1,2026-09,0.9987,2026,8
5.5,-68.5,1,2026-09,1.0949,2026,8
5.5,-67.5,1,2026-09,1.1527,2026,8
5.5,-66.5,1,2026-09,1.3119,2026,8
5.5,-65.5,1,2026-09,1.3561,2026,8
5.5,-64.5,1,2026-09,1.2887,2026,8
5.5,-63.5,1,2026-09,1.3195,2026,8
5.5,-62.5,1,2026-09,1.1693,2026,8
5.5,-61.5,1,2026-09,0.821,2026,8
5.5,-60.5,1,2026-09,0.8578,2026,8
5.5,-59.5,1,2026-09,0.9731,2026,8
5.5,-58.5,1,2026-09,1.3532,2026,8
5.5,-57.5,1,2026-09,1.6698,2026,8
5.5,-56.5,1,2026-09,1.6772,2026,8
5.5,-55.5,1,2026-09,1.5468,2026,8
5.5,-54.5,1,2026-09,1.2438,2026,8
5.5,-53.5,1,2026-09,1.0048,2026,8
5.5,-52.5,1,2026-09,0.6378,2026,8
5.5,-51.5,1,2026-09,0.5426,2026,8
5.5,-50.5,1,2026-09,0.5548,2026,8
5.5,-49.5,1,2026-09,0.5832,2026,8
5.5,-48.5,1,2026-09,0.5863,2026,8
5.5,-47.5,1,2026-09,0.5585,2026,8
5.5,-46.5,1,2026-09,0.581,2026,8
5.5,-45.5,1,2026-09,0.589,2026,8
5.5,-44.5,1,2026-09,0.5834,2026,8
5.5,-43.5,1,2026-09,0.6137,2026,8
5.5,-42.5,1,2026-09,0.6532,2026,8
5.5,-41.5,1,2026-09,0.7045,2026,8
5.5,-40.5,1,2026-09,0.7587,2026,8
5.5,-39.5,1,2026-09,0.8051,2026,8
5.5,-38.5,1,2026-09,0.839,2026,8
5.5,-37.5,1,2026-09,0.86,2026,8
5.5,-36.5,1,2026-09,0.8554,2026,8
5.5,-35.5,1,2026-09,0.831,2026,8
5.5,-34.5,1,2026-09,0.8087,2026,8
5.5,-33.5,1,2026-09,0.787,2026,8
5.5,-32.5,1,2026-09,0.7626,2026,8
5.5,-31.5,1,2026-09,0.7365,2026,8
5.5,-30.5,1,2026-09,0.7013,2026,8
4.5,-89.5,1,2026-09,1.6173,2026,8
4.5,-88.5,1,2026-09,1.6242,2026,8
4.5,-87.5,1,2026-09,1.6315,2026,8
4.5,-86.5,1,2026-09,1.6149,2026,8
4.5,-85.5,1,2026-09,1.6283,2026,8
4.5,-84.5,1,2026-09,1.6298,2026,8
4.5,-83.5,1,2026-09,1.6488,2026,8
4.5,-82.5,1,2026-09,1.6862,2026,8
4.5,-81.5,1,2026-09,1.7121,2026,8
4.5,-80.5,1,2026-09,1.7738,2026,8
4.5,-79.5,1,2026-09,1.7956,2026,8
4.5,-78.5,1,2026-09,1.8041,2026,8
4.5,-77.5,1,2026-09,1.83,2026,8
4.5,-76.5,1,2026-09,1.9408,2026,8
4.5,-75.5,1,2026-09,1.8942,2026,8
4.5,-74.5,1,2026-09,1.9484,2026,8
4.5,-73.5,1,2026-09,0.9318,2026,8
4.5,-72.5,1,2026-09,0.84,2026,8
4.5,-71.5,1,2026-09,0.8163,2026,8
4.5,-70.5,1,2026-09,0.9037,2026,8
4.5,-69.5,1,2026-09,1.038,2026,8
4.5,-68.5,1,2026-09,1.1628,2026,8
4.5,-67.5,1,2026-09,1.2191,2026,8
4.5,-66.5,1,2026-09,1.2929,2026,8
4.5,-65.5,1,2026-09,1.3507,2026,8
4.5,-64.5,1,2026-09,1.2091,2026,8
4.5,-63.5,1,2026-09,1.3322,2026,8
4.5,-62.5,1,2026-09,1.4731,2026,8
4.5,-61.5,1,2026-09,1.4218,2026,8
4.5,-60.5,1,2026-09,1.5954,2026,8
4.5,-59.5,1,2026-09,1.4381,2026,8
4.5,-58.5,1,2026-09,1.5514,2026,8
4.5,-57.5,1,2026-09,2.1125,2026,8
4.5,-56.5,1,2026-09,2.2533,2026,8
4.5,-55.5,1,2026-09,2.1747,2026,8
4.5,-54.5,1,2026-09,1.7733,2026,8
4.5,-53.5,1,2026-09,1.331,2026,8
4.5,-52.5,1,2026-09,1.0968,2026,8
4.5,-51.5,1,2026-09,0.7187,2026,8
4.5,-50.5,1,2026-09,0.5128,2026,8
4.5,-49.5,1,2026-09,0.5368,2026,8
4.5,-48.5,1,2026-09,0.5531,2026,8
4.5,-47.5,1,2026-09,0.5185,2026,8
4.5,-46.5,1,2026-09,0.5072,2026,8
4.5,-45.5,1,2026-09,0.5185,2026,8
4.5,-44.5,1,2026-09,0.5419,2026,8
4.5,-43.5,1,2026-09,0.5978,2026,8
4.5,-42.5,1,2026-09,0.6496,2026,8
4.5,-41.5,1,2026-09,0.6889,2026,8
4.5,-40.5,1,2026-09,0.7162,2026,8
4.5,-39.5,1,2026-09,0.7423,2026,8
4.5,-38.5,1,2026-09,0.7614,2026,8
4.5,-37.5,1,2026-09,0.7614,2026,8
4.5,-36.5,1,2026-09,0.7226,2026,8
4.5,-35.5,1,2026-09,0.6674,2026,8
4.5,-34.5,1,2026-09,0.6327,2026,8
4.5,-33.5,1,2026-09,0.5944,2026,8
4.5,-32.5,1,2026-09,0.5529,2026,8
4.5,-31.5,1,2026-09,0.5124,2026,8
4.5,-30.5,1,2026-09,0.4572,2026,8
3.5,-89.5,1,2026-09,1.8581,2026,8
3.5,-88.5,1,2026-09,1.8061,2026,8
3.5,-87.5,1,2026-09,1.7646,2026,8
3.5,-86.5,1,2026-09,1.7211,2026,8
3.5,-85.5,1,2026-09,1.7099,2026,8
3.5,-84.5,1,2026-09,1.6794,2026,8
3.5,-83.5,1,2026-09,1.6425,2026,8
3.5,-82.5,1,2026-09,1.6344,2026,8
3.5,-81.5,1,2026-09,1.6657,2026,8
3.5,-80.5,1,2026-09,1.7055,2026,8
3.5,-79.5,1,2026-09,1.7262,2026,8
3.5,-78.5,1,2026-09,1.726,2026,8
3.5,-77.5,1,2026-09,1.7477,2026,8
3.5,-76.5,1,2026-09,1.5324,2026,8
3.5,-75.5,1,2026-09,2.0705,2026,8
3.5,-74.5,1,2026-09,1.3578,2026,8
3.5,-73.5,1,2026-09,1.0473,2026,8
3.5,-72.5,1,2026-09,0.7899,2026,8
3.5,-71.5,1,2026-09,0.819,2026,8
3.5,-70.5,1,2026-09,0.9213,2026,8
3.5,-69.5,1,2026-09,1.0136,2026,8
3.5,-68.5,1,2026-09,1.1003,2026,8
3.5,-67.5,1,2026-09,1.1972,2026,8
3.5,-66.5,1,2026-09,1.2355,2026,8
3.5,-65.5,1,2026-09,1.369,2026,8
3.5,-64.5,1,2026-09,1.2636,2026,8
3.5,-63.5,1,2026-09,1.2921,2026,8
3.5,-62.5,1,2026-09,1.5275,2026,8
3.5,-61.5,1,2026-09,1.7455,2026,8
3.5,-60.5,1,2026-09,1.9748,2026,8
3.5,-59.5,1,2026-09,1.7987,2026,8
3.5,-58.5,1,2026-09,1.8192,2026,8
3.5,-57.5,1,2026-09,2.362,2026,8
3.5,-56.5,1,2026-09,2.455,2026,8
3.5,-55.5,1,2026-09,2.3488,2026,8
3.5,-54.5,1,2026-09,2.0077,2026,8
3.5,-53.5,1,2026-09,1.5443,2026,8
3.5,-52.5,1,2026-09,1.3271,2026,8
3.5,-51.5,1,2026-09,1.0194,2026,8
3.5,-50.5,1,2026-09,0.5175,2026,8
3.5,-49.5,1,2026-09,0.4723,2026,8
3.5,-48.5,1,2026-09,0.4936,2026,8
3.5,-47.5,1,2026-09,0.4777,2026,8
3.5,-46.5,1,2026-09,0.4667,2026,8
3.5,-45.5,1,2026-09,0.4823,2026,8
3.5,-44.5,1,2026-09,0.5092,2026,8
3.5,-43.5,1,2026-09,0.548,2026,8
3.5,-42.5,1,2026-09,0.5629,2026,8
3.5,-41.5,1,2026-09,0.5612,2026,8
3.5,-40.5,1,2026-09,0.5575,2026,8
3.5,-39.5,1,2026-09,0.5529,2026,8
3.5,-38.5,1,2026-09,0.5485,2026,8
3.5,-37.5,1,2026-09,0.5202,2026,8
3.5,-36.5,1,2026-09,0.4691,2026,8
3.5,-35.5,1,2026-09,0.4379,2026,8
3.5,-34.5,1,2026-09,0.4218,2026,8
3.5,-33.5,1,2026-09,0.3988,2026,8
3.5,-32.5,1,2026-09,0.36,2026,8
3.5,-31.5,1,2026-09,0.3173,2026,8
3.5,-30.5,1,2026-09,0.2807,2026,8
2.5,-89.5,1,2026-09,2.5468,2026,8
2.5,-88.5,1,2026-09,2.4167,2026,8
2.5,-87.5,1,2026-09,2.3058,2026,8
2.5,-86.5,1,2026-09,2.2123,2026,8
2.5,-85.5,1,2026-09,2.1286,2026,8
2.5,-84.5,1,2026-09,2.0536,2026,8
2.5,-83.5,1,2026-09,1.9633,2026,8
2.5,-82.5,1,2026-09,1.8376,2026,8
2.5,-81.5,1,2026-09,1.7638,2026,8
2.5,-80.5,1,2026-09,1.7126,2026,8
2.5,-79.5,1,2026-09,1.6134,2026,8
2.5,-78.5,1,2026-09,1.6461,2026,8
2.5,-77.5,1,2026-09,1.7675,2026,8
2.5,-76.5,1,2026-09,1.3388,2026,8
2.5,-75.5,1,2026-09,1.0812,2026,8
2.5,-74.5,1,2026-09,0.7108,2026,8
2.5,-73.5,1,2026-09,0.765,2026,8
2.5,-72.5,1,2026-09,0.8017,2026,8
2.5,-71.5,1,2026-09,0.8705,2026,8
2.5,-70.5,1,2026-09,0.9157,2026,8
2.5,-69.5,1,2026-09,0.9648,2026,8
2.5,-68.5,1,2026-09,1.0312,2026,8
2.5,-67.5,1,2026-09,1.0937,2026,8
2.5,-66.5,1,2026-09,1.2189,2026,8
2.5,-65.5,1,2026-09,1.3566,2026,8
2.5,-64.5,1,2026-09,1.3463,2026,8
2.5,-63.5,1,2026-09,1.2975,2026,8
2.5,-62.5,1,2026-09,1.4452,2026,8
2.5,-61.5,1,2026-09,1.5644,2026,8
2.5,-60.5,1,2026-09,1.6815,2026,8
2.5,-59.5,1,2026-09,1.7514,2026,8
2.5,-58.5,1,2026-09,2.0036,2026,8
2.5,-57.5,1,2026-09,2.3761,2026,8
2.5,-56.5,1,2026-09,2.5204,2026,8
2.5,-55.5,1,2026-09,2.1601,2026,8
2.5,-54.5,1,2026-09,1.8478,2026,8
2.5,-53.5,1,2026-09,1.5541,2026,8
2.5,-52.5,1,2026-09,1.4318,2026,8
2.5,-51.5,1,2026-09,1.0893,2026,8
2.5,-50.5,1,2026-09,0.5951,2026,8
2.5,-49.5,1,2026-09,0.4462,2026,8
2.5,-48.5,1,2026-09,0.4528,2026,8
2.5,-47.5,1,2026-09,0.4447,2026,8
2.5,-46.5,1,2026-09,0.4462,2026,8
2.5,-45.5,1,2026-09,0.4579,2026,8
2.5,-44.5,1,2026-09,0.4779,2026,8
2.5,-43.5,1,2026-09,0.4894,2026,8
2.5,-42.5,1,2026-09,0.4638,2026,8
2.5,-41.5,1,2026-09,0.433,2026,8
2.5,-40.5,1,2026-09,0.4032,2026,8
2.5,-39.5,1,2026-09,0.3771,2026,8
2.5,-38.5,1,2026-09,0.3493,2026,8
2.5,-37.5,1,2026-09,0.3185,2026,8
2.5,-36.5,1,2026-09,0.2968,2026,8
2.5,-35.5,1,2026-09,0.3107,2026,8
2.5,-34.5,1,2026-09,0.3293,2026,8
2.5,-33.5,1,2026-09,0.3161,2026,8
2.5,-32.5,1,2026-09,0.2936,2026,8
2.5,-31.5,1,2026-09,0.2785,2026,8
2.5,-30.5,1,2026-09,0.2665,2026,8
1.5,-89.5,1,2026-09,3.3212,2026,8
1.5,-88.5,1,2026-09,3.1977,2026,8
1.5,-87.5,1,2026-09,3.0922,2026,8
1.5,-86.5,1,2026-09,2.9958,2026,8
1.5,-85.5,1,2026-09,2.8815,2026,8
1.5,-84.5,1,2026-09,2.7624,2026,8
1.5,-83.5,1,2026-09,2.6129,2026,8
1.5,-82.5,1,2026-09,2.4232,2026,8
1.5,-81.5,1,2026-09,2.1703,2026,8
1.5,-80.5,1,2026-09,1.9084,2026,8
1.5,-79.5,1,2026-09,1.7499,2026,8
1.5,-78.5,1,2026-09,1.6454,2026,8
1.5,-77.5,1,2026-09,1.622,2026,8
1.5,-76.5,1,2026-09,0.9735,2026,8
1.5,-75.5,1,2026-09,0.8673,2026,8
1.5,-74.5,1,2026-09,0.756,2026,8
1.5,-73.5,1,2026-09,0.7914,2026,8
1.5,-72.5,1,2026-09,0.7934,2026,8
1.5,-71.5,1,2026-09,0.8473,2026,8
1.5,-70.5,1,2026-09,0.8952,2026,8
1.5,-69.5,1,2026-09,0.9381,2026,8
1.5,-68.5,1,2026-09,0.977,2026,8
1.5,-67.5,1,2026-09,1.0641,2026,8
1.5,-66.5,1,2026-09,1.1234,2026,8
1.5,-65.5,1,2026-09,1.2045,2026,8
1.5,-64.5,1,2026-09,1.298,2026,8
1.5,-63.5,1,2026-09,1.3175,2026,8
1.5,-62.5,1,2026-09,1.3947,2026,8
1.5,-61.5,1,2026-09,1.4892,2026,8
1.5,-60.5,1,2026-09,1.6503,2026,8
1.5,-59.5,1,2026-09,1.8449,2026,8
1.5,-58.5,1,2026-09,1.8827,2026,8
1.5,-57.5,1,2026-09,2.1278,2026,8
1.5,-56.5,1,2026-09,2.4762,2026,8
1.5,-55.5,1,2026-09,2.1376,2026,8
1.5,-54.5,1,2026-09,1.8275,2026,8
1.5,-53.5,1,2026-09,1.5465,2026,8
1.5,-52.5,1,2026-09,1.3339,2026,8
1.5,-51.5,1,2026-09,1.119,2026,8
1.5,-50.5,1,2026-09,0.8937,2026,8
1.5,-49.5,1,2026-09,0.4667,2026,8
1.5,-48.5,1,2026-09,0.4333,2026,8
1.5,-47.5,1,2026-09,0.4621,2026,8
1.5,-46.5,1,2026-09,0.4513,2026,8
1.5,-45.5,1,2026-09,0.4323,2026,8
1.5,-44.5,1,2026-09,0.4284,2026,8
1.5,-43.5,1,2026-09,0.4213,2026,8
1.5,-42.5,1,2026-09,0.3976,2026,8
1.5,-41.5,1,2026-09,0.3708,2026,8
1.5,-40.5,1,2026-09,0.3432,2026,8
1.5,-39.5,1,2026-09,0.3044,2026,8
1.5,-38.5,1,2026-09,0.2709,2026,8
1.5,-37.5,1,2026-09,0.2406,2026,8
1.5,-36.5,1,2026-09,0.2228,2026,8
1.5,-35.5,1,2026-09,0.2218,2026,8
1.5,-34.5,1,2026-09,0.2345,2026,8
1.5,-33.5,1,2026-09,0.2309,2026,8
1.5,-32.5,1,2026-09,0.2179,2026,8
1.5,-31.5,1,2026-09,0.2084,2026,8
1.5,-30.5,1,2026-09,0.2001,2026,8
0.5,-89.5,1,2026-09,3.8156,2026,8
0.5,-88.5,1,2026-09,3.7296,2026,8
0.5,-87.5,1,2026-09,3.6928,2026,8
0.5,-86.5,1,2026-09,3.6508,2026,8
0.5,-85.5,1,2026-09,3.5465,2026,8
0.5,-84.5,1,2026-09,3.4267,2026,8
0.5,-83.5,1,2026-09,3.2812,2026,8
0.5,-82.5,1,2026-09,3.0775,2026,8
0.5,-81.5,1,2026-09,2.7575,2026,8
0.5,-80.5,1,2026-09,2.321,2026,8
0.5,-79.5,1,2026-09,1.9596,2026,8
0.5,-78.5,1,2026-09,1.4362,2026,8
0.5,-77.5,1,2026-09,0.8124,2026,8
0.5,-76.5,1,2026-09,0.8737,2026,8
0.5,-75.5,1,2026-09,0.7821,2026,8
0.5,-74.5,1,2026-09,0.7836,2026,8
0.5,-73.5,1,2026-09,0.8251,2026,8
0.5,-72.5,1,2026-09,0.8395,2026,8
0.5,-71.5,1,2026-09,0.8493,2026,8
0.5,-70.5,1,2026-09,0.8595,2026,8
0.5,-69.5,1,2026-09,0.8593,2026,8
0.5,-68.5,1,2026-09,0.9213,2026,8
0.5,-67.5,1,2026-09,1.0148,2026,8
0.5,-66.5,1,2026-09,1.1015,2026,8
0.5,-65.5,1,2026-09,1.2257,2026,8
0.5,-64.5,1,2026-09,1.2736,2026,8
0.5,-63.5,1,2026-09,1.3398,2026,8
0.5,-62.5,1,2026-09,1.4123,2026,8
0.5,-61.5,1,2026-09,1.5136,2026,8
0.5,-60.5,1,2026-09,1.6925,2026,8
0.5,-59.5,1,2026-09,2.0519,2026,8
0.5,-58.5,1,2026-09,2.2294,2026,8
0.5,-57.5,1,2026-09,2.382,2026,8
0.5,-56.5,1,2026-09,2.5568,2026,8
0.5,-55.5,1,2026-09,2.2387,2026,8
0.5,-54.5,1,2026-09,1.6269,2026,8
0.5,-53.5,1,2026-09,1.3835,2026,8
0.5,-52.5,1,2026-09,1.069,2026,8
0.5,-51.5,1,2026-09,0.9613,2026,8
0.5,-50.5,1,2026-09,0.829,2026,8
0.5,-49.5,1,2026-09,0.4838,2026,8
0.5,-48.5,1,2026-09,0.4223,2026,8
0.5,-47.5,1,2026-09,0.4423,2026,8
0.5,-46.5,1,2026-09,0.455,2026,8
0.5,-45.5,1,2026-09,0.4472,2026,8
0.5,-44.5,1,2026-09,0.4201,2026,8
0.5,-43.5,1,2026-09,0.3878,2026,8
0.5,-42.5,1,2026-09,0.3571,2026,8
0.5,-41.5,1,2026-09,0.3261,2026,8
0.5,-40.5,1,2026-09,0.2995,2026,8
0.5,-39.5,1,2026-09,0.278,2026,8
0.5,-38.5,1,2026-09,0.2509,2026,8
0.5,-37.5,1,2026-09,0.2326,2026,8
0.5,-36.5,1,2026-09,0.2106,2026,8
0.5,-35.5,1,2026-09,0.1815,2026,8
0.5,-34.5,1,2026-09,0.1547,2026,8
0.5,-33.5,1,2026-09,0.1386,2026,8
0.5,-32.5,1,2026-09,0.1188,2026,8
0.5,-31.5,1,2026-09,0.1003,2026,8
0.5,-30.5,1,2026-09,0.0785,2026,8
-0.5,-89.5,1,2026-09,4.1364,2026,8
-0.5,-88.5,1,2026-09,4.2099,2026,8
-0.5,-87.5,1,2026-09,4.2301,2026,8
-0.5,-86.5,1,2026-09,4.2292,2026,8
-0.5,-85.5,1,2026-09,4.1801,2026,8
-0.5,-84.5,1,2026-09,4.1149,2026,8
-0.5,-83.5,1,2026-09,3.944,2026,8
-0.5,-82.5,1,2026-09,3.6864,2026,8
-0.5,-81.5,1,2026-09,3.2851,2026,8
-0.5,-80.5,1,2026-09,2.6964,2026,8
-0.5,-79.5,1,2026-09,2.1156,2026,8
-0.5,-78.5,1,2026-09,1.1381,2026,8
-0.5,-77.5,1,2026-09,0.7633,2026,8
-0.5,-76.5,1,2026-09,0.7899,2026,8
-0.5,-75.5,1,2026-09,0.8146,2026,8
-0.5,-74.5,1,2026-09,0.8344,2026,8
-0.5,-73.5,1,2026-09,0.8441,2026,8
-0.5,-72.5,1,2026-09,0.8419,2026,8
-0.5,-71.5,1,2026-09,0.8232,2026,8
-0.5,-70.5,1,2026-09,0.8388,2026,8
-0.5,-69.5,1,2026-09,0.8603,2026,8
-0.5,-68.5,1,2026-09,0.9621,2026,8
-0.5,-67.5,1,2026-09,1.0526,2026,8
-0.5,-66.5,1,2026-09,1.1435,2026,8
-0.5,-65.5,1,2026-09,1.2223,2026,8
-0.5,-64.5,1,2026-09,1.2614,2026,8
-0.5,-63.5,1,2026-09,1.3024,2026,8
-0.5,-62.5,1,2026-09,1.4179,2026,8
-0.5,-61.5,1,2026-09,1.487,2026,8
-0.5,-60.5,1,2026-09,1.7619,2026,8
-0.5,-59.5,1,2026-09,2.0712,2026,8
-0.5,-58.5,1,2026-09,2.2565,2026,8
-0.5,-57.5,1,2026-09,2.3776,2026,8
-0.5,-56.5,1,2026-09,2.5783,2026,8
-0.5,-55.5,1,2026-09,2.2887,2026,8
-0.5,-54.5,1,2026-09,1.5749,2026,8
-0.5,-53.5,1,2026-09,1.2809,2026,8
-0.5,-52.5,1,2026-09,1.0573,2026,8
-0.5,-51.5,1,2026-09,0.9267,2026,8
-0.5,-50.5,1,2026-09,0.9757,2026,8
-0.5,-49.5,1,2026-09,1.0168,2026,8
-0.5,-48.5,1,2026-09,0.6693,2026,8
-0.5,-47.5,1,2026-09,0.5932,2026,8
-0.5,-46.5,1,2026-09,0.4762,2026,8
-0.5,-45.5,1,2026-09,0.474,2026,8
-0.5,-44.5,1,2026-09,0.4701,2026,8
-0.5,-43.5,1,2026-09,0.4291,2026,8
-0.5,-42.5,1,2026-09,0.3986,2026,8
-0.5,-41.5,1,2026-09,0.3932,2026,8
-0.5,-40.5,1,2026-09,0.3776,2026,8
-0.5,-39.5,1,2026-09,0.3481,2026,8
-0.5,-38.5,1,2026-09,0.3119,2026,8
-0.5,-37.5,1,2026-09,0.2956,2026,8
-0.5,-36.5,1,2026-09,0.2899,2026,8
-0.5,-35.5,1,2026-09,0.2714,2026,8
-0.5,-34.5,1,2026-09,0.2343,2026,8
-0.5,-33.5,1,2026-09,0.2104,2026,8
-0.5,-32.5,1,2026-09,0.1911,2026,8
-0.5,-31.5,1,2026-09,0.172,2026,8
-0.5,-30.5,1,2026-09,0.1357,2026,8
-1.5,-89.5,1,2026-09,4.3522,2026,8
-1.5,-88.5,1,2026-09,4.5109,2026,8
-1.5,-87.5,1,2026-09,4.5819,2026,8
-1.5,-86.5,1,2026-09,4.6076,2026,8
-1.5,-85.5,1,2026-09,4.6073,2026,8
-1.5,-84.5,1,2026-09,4.6,2026,8
-1.5,-83.5,1,2026-09,4.4755,2026,8
-1.5,-82.5,1,2026-09,4.192,2026,8
-1.5,-81.5,1,2026-09,3.5419,2026,8
-1.5,-80.5,1,2026-09,2.7807,2026,8
-1.5,-79.5,1,2026-09,2.1447,2026,8
-1.5,-78.5,1,2026-09,0.7113,2026,8
-1.5,-77.5,1,2026-09,0.7111,2026,8
-1.5,-76.5,1,2026-09,0.7426,2026,8
-1.5,-75.5,1,2026-09,0.8271,2026,8
-1.5,-74.5,1,2026-09,0.8678,2026,8
-1.5,-73.5,1,2026-09,0.8539,2026,8
-1.5,-72.5,1,2026-09,0.8346,2026,8
-1.5,-71.5,1,2026-09,0.8332,2026,8
-1.5,-70.5,1,2026-09,0.8136,2026,8
-1.5,-69.5,1,2026-09,0.8271,2026,8
-1.5,-68.5,1,2026-09,0.9264,2026,8
-1.5,-67.5,1,2026-09,1.0334,2026,8
-1.5,-66.5,1,2026-09,1.1542,2026,8
-1.5,-65.5,1,2026-09,1.2033,2026,8
-1.5,-64.5,1,2026-09,1.2646,2026,8
-1.5,-63.5,1,2026-09,1.3424,2026,8
-1.5,-62.5,1,2026-09,1.3903,2026,8
-1.5,-61.5,1,2026-09,1.5067,2026,8
-1.5,-60.5,1,2026-09,1.7743,2026,8
-1.5,-59.5,1,2026-09,1.9525,2026,8
-1.5,-58.5,1,2026-09,2.3224,2026,8
-1.5,-57.5,1,2026-09,2.3825,2026,8
-1.5,-56.5,1,2026-09,2.0946,2026,8
-1.5,-55.5,1,2026-09,1.9057,2026,8
-1.5,-54.5,1,2026-09,1.579,2026,8
-1.5,-53.5,1,2026-09,1.1632,2026,8
-1.5,-52.5,1,2026-09,0.9875,2026,8
-1.5,-51.5,1,2026-09,0.9845,2026,8
-1.5,-50.5,1,2026-09,1.1964,2026,8
-1.5,-49.5,1,2026-09,1.3454,2026,8
-1.5,-48.5,1,2026-09,1.2387,2026,8
-1.5,-47.5,1,2026-09,1.2921,2026,8
-1.5,-46.5,1,2026-09,1.0263,2026,8
-1.5,-45.5,1,2026-09,0.756,2026,8
-1.5,-44.5,1,2026-09,0.5194,2026,8
-1.5,-43.5,1,2026-09,0.5031,2026,8
-1.5,-42.5,1,2026-09,0.4836,2026,8
-1.5,-41.5,1,2026-09,0.4828,2026,8
-1.5,-40.5,1,2026-09,0.4997,2026,8
-1.5,-39.5,1,2026-09,0.4648,2026,8
-1.5,-38.5,1,2026-09,0.4115,2026,8
-1.5,-37.5,1,2026-09,0.3571,2026,8
-1.5,-36.5,1,2026-09,0.3346,2026,8
-1.5,-35.5,1,2026-09,0.3393,2026,8
-1.5,-34.5,1,2026-09,0.3485,2026,8
-1.5,-33.5,1,2026-09,0.3556,2026,8
-1.5,-32.5,1,2026-09,0.3593,2026,8
-1.5,-31.5,1,2026-09,0.3398,2026,8
-1.5,-30.5,1,2026-09,0.2992,2026,8
-2.5,-89.5,1,2026-09,4.3432,2026,8
-2.5,-88.5,1,2026-09,4.5085,2026,8
-2.5,-87.5,1,2026-09,4.6378,2026,8
-2.5,-86.5,1,2026-09,4.7375,2026,8
-2.5,-85.5,1,2026-09,4.8046,2026,8
-2.5,-84.5,1,2026-09,4.8185,2026,8
-2.5,-83.5,1,2026-09,4.7455,2026,8
-2.5,-82.5,1,2026-09,4.5063,2026,8
-2.5,-81.5,1,2026-09,3.8739,2026,8
-2.5,-80.5,1,2026-09,3.1918,2026,8
-2.5,-79.5,1,2026-09,2.1657,2026,8
-2.5,-78.5,1,2026-09,0.6706,2026,8
-2.5,-77.5,1,2026-09,0.7299,2026,8
-2.5,-76.5,1,2026-09,0.8168,2026,8
-2.5,-75.5,1,2026-09,0.8627,2026,8
-2.5,-74.5,1,2026-09,0.8673,2026,8
-2.5,-73.5,1,2026-09,0.8515,2026,8
-2.5,-72.5,1,2026-09,0.8383,2026,8
-2.5,-71.5,1,2026-09,0.8285,2026,8
-2.5,-70.5,1,2026-09,0.8232,2026,8
-2.5,-69.5,1,2026-09,0.8351,2026,8
-2.5,-68.5,1,2026-09,0.9213,2026,8
-2.5,-67.5,1,2026-09,0.9975,2026,8
-2.5,-66.5,1,2026-09,1.1056,2026,8
-2.5,-65.5,1,2026-09,1.2067,2026,8
-2.5,-64.5,1,2026-09,1.3329,2026,8
-2.5,-63.5,1,2026-09,1.4015,2026,8
-2.5,-62.5,1,2026-09,1.4547,2026,8
-2.5,-61.5,1,2026-09,1.5094,2026,8
-2.5,-60.5,1,2026-09,1.7453,2026,8
-2.5,-59.5,1,2026-09,2.1479,2026,8
-2.5,-58.5,1,2026-09,2.0998,2026,8
-2.5,-57.5,1,2026-09,1.9084,2026,8
-2.5,-56.5,1,2026-09,1.8532,2026,8
-2.5,-55.5,1,2026-09,1.5502,2026,8
-2.5,-54.5,1,2026-09,1.3317,2026,8
-2.5,-53.5,1,2026-09,1.2943,2026,8
-2.5,-52.5,1,2026-09,1.1056,2026,8
-2.5,-51.5,1,2026-09,1.2055,2026,8
-2.5,-50.5,1,2026-09,1.3898,2026,8
-2.5,-49.5,1,2026-09,1.4281,2026,8
-2.5,-48.5,1,2026-09,1.7091,2026,8
-2.5,-47.5,1,2026-09,1.6608,2026,8
-2.5,-46.5,1,2026-09,1.4569,2026,8
-2.5,-45.5,1,2026-09,1.2453,2026,8
-2.5,-44.5,1,2026-09,0.7348,2026,8
-2.5,-43.5,1,2026-09,0.5805,2026,8
-2.5,-42.5,1,2026-09,0.4574,2026,8
